,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
1101,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:26:54.825,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.64369,1.0,-1.0
1100,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:25:12.565,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.642507,1.0,-1.0
1099,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:23:30.346,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.641323,1.0,-1.0
1098,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:21:48.217,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.640141,1.0,-1.0
1097,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:20:06.159,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.63896,1.0,-1.0
1096,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:18:23.759,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.637775,1.0,-1.0
1095,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:16:41.290,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.636589,1.0,-1.0
1094,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:14:59.071,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.635406,1.0,-1.0
1093,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:13:16.662,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.634221,1.0,-1.0
1092,"LAMP,FLAT",13:34:05.48,-62:33:22.6,194.C-0833(B),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T15:11:34.623,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T15:10:13,35.201,,,"FREE,HER_5",57082.63304,1.0,-1.0
1091,"LAMP,FLAT",13:34:05.49,-62:33:22.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T11:04:39.832,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T10:55:31,35.201,,,"FREE,HER_5",57082.461572,1.0,-1.0
1090,"LAMP,FLAT",13:34:05.49,-62:33:22.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T11:02:57.424,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T10:55:31,35.201,,,"FREE,HER_5",57082.460387,1.0,-1.0
1089,"LAMP,FLAT",13:34:05.49,-62:33:22.7,60.A-9022(A),UVES,CALIB,"LAMP,FLAT",ECHELLE,UVES.2015-03-01T11:01:15.144,Mar  1 2015,UVES_dic1_cal_flatfree,2015-03-01T10:55:31,35.201,,,"FREE,HER_5",57082.459203,1.0,-1.0
